日付時刻,MACアドレス,ユーザーネーム,赤色情報,黄色情報,緑色情報,青色情報,白色情報
2017/04/28 17:03:54,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:03:55,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:03:56,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:03:57,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:03:58,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:04:00,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:04:00,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:04:02,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:04:03,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:04:04,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:04:05,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:04:07,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:04:07,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:04:09,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:04:10,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:04:11,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:04:12,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:04:13,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:04:14,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:04:16,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:04:17,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:04:18,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:04:19,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:04:20,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:04:21,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:04:23,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:04:23,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:04:25,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:04:26,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:04:27,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:04:28,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:04:30,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:04:30,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:04:32,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:04:33,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:04:34,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:04:35,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:04:36,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:04:37,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:04:39,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:04:40,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:04:41,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:04:42,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:04:43,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:04:44,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:04:46,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:04:46,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:04:48,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:04:49,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:04:50,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:04:51,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:04:51,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,1
2017/04/28 17:04:53,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:04:53,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:04:55,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:04:56,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:04:57,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,0
2017/04/28 17:04:57,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:04:58,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:04:59,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:05:00,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:05:02,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:05:03,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:05:04,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:05:05,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:05:06,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:05:07,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:05:09,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:05:09,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:05:11,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:05:12,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:05:13,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:05:14,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:05:16,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:05:16,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:05:18,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:05:19,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:05:20,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:05:21,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:05:22,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:05:23,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:05:25,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:05:26,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:05:27,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:05:28,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:05:29,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:05:30,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:05:32,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:05:32,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:05:34,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:05:35,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:05:36,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:05:37,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:05:39,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:05:39,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:05:41,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:05:42,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:05:43,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:05:44,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:05:45,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:05:46,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:05:48,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:05:49,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:05:50,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:05:51,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:05:52,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:05:53,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,1
2017/04/28 17:05:53,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:05:55,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:05:55,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:05:57,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:05:58,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:05:59,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:06:00,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:06:02,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:06:02,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:06:04,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:06:05,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:06:06,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:06:07,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:06:08,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:06:09,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:06:11,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:06:11,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:06:13,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:06:14,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:06:15,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:06:16,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:06:18,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:06:18,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:06:20,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:06:21,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:06:22,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,0,1,0,9,0
2017/04/28 17:06:23,58C232FFFE576735,ﾐﾆFA-ﾊﾞﾘﾄﾘ,0,1,0,9,1
2017/04/28 17:06:35,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,0
2017/04/28 17:07:05,58C232FFFE576733,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞIN,1,0,0,9,1
2017/04/28 17:07:08,58C232FFFE576735,ﾐﾆFA-ﾊﾞﾘﾄﾘ,1,1,0,9,1
2017/04/28 17:07:10,58C232FFFE576735,ﾐﾆFA-ﾊﾞﾘﾄﾘ,1,1,0,9,0
2017/04/28 17:09:00,58C232FFFE576733,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞIN,0,0,0,0,0
2017/04/28 17:09:02,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,0,0,0,0,0
2017/04/28 17:09:02,58C232FFFE576733,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞIN,0,0,0,0,0
2017/04/28 17:09:03,58C232FFFE576735,ﾐﾆFA-ﾊﾞﾘﾄﾘ,0,0,0,0,0
2017/04/28 17:12:48,58C232FFFE576721,ﾐﾆFA-ﾀﾚﾊﾟﾝ,0,1,0,9,1
2017/04/28 17:12:57,58C232FFFE576721,ﾐﾆFA-ﾀﾚﾊﾟﾝ,0,0,1,9,0
2017/04/28 17:13:20,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,1
2017/04/28 17:18:57,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,0
2017/04/28 17:19:35,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,1
2017/04/28 17:20:01,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,0
2017/04/28 17:20:36,58C232FFFE576721,ﾐﾆFA-ﾀﾚﾊﾟﾝ,0,1,0,9,0
2017/04/28 17:20:36,58C232FFFE576721,ﾐﾆFA-ﾀﾚﾊﾟﾝ,0,1,0,9,1
2017/04/28 17:20:46,58C232FFFE576721,ﾐﾆFA-ﾀﾚﾊﾟﾝ,0,0,1,9,0
2017/04/28 17:21:15,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,1
2017/04/28 17:26:37,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,0
2017/04/28 17:27:14,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,1
2017/04/28 17:27:41,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,0
2017/04/28 17:28:16,58C232FFFE576721,ﾐﾆFA-ﾀﾚﾊﾟﾝ,0,0,0,9,0
2017/04/28 17:28:16,58C232FFFE576721,ﾐﾆFA-ﾀﾚﾊﾟﾝ,0,1,0,9,1
2017/04/28 17:28:26,58C232FFFE576721,ﾐﾆFA-ﾀﾚﾊﾟﾝ,0,1,0,9,0
2017/04/28 17:28:26,58C232FFFE576721,ﾐﾆFA-ﾀﾚﾊﾟﾝ,0,0,1,9,0
2017/04/28 17:28:55,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,1
2017/04/28 17:34:25,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,0
2017/04/28 17:35:03,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,1
2017/04/28 17:35:29,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,0
2017/04/28 17:36:03,58C232FFFE576721,ﾐﾆFA-ﾀﾚﾊﾟﾝ,0,1,0,9,1
2017/04/28 17:36:13,58C232FFFE576721,ﾐﾆFA-ﾀﾚﾊﾟﾝ,0,0,1,9,0
2017/04/28 17:36:43,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,1
2017/04/28 17:42:12,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,0
2017/04/28 17:42:50,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,1
2017/04/28 17:43:16,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,0
2017/04/28 17:43:50,58C232FFFE576721,ﾐﾆFA-ﾀﾚﾊﾟﾝ,0,0,0,9,0
2017/04/28 17:44:30,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,1
2017/04/28 17:44:35,58C232FFFE576721,ﾐﾆFA-ﾀﾚﾊﾟﾝ,0,1,0,9,1
2017/04/28 17:44:46,58C232FFFE576721,ﾐﾆFA-ﾀﾚﾊﾟﾝ,0,0,1,9,0
2017/04/28 17:47:01,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,0
2017/04/28 17:47:59,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,1
2017/04/28 17:48:35,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,0
2017/04/28 17:49:49,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,1
2017/04/28 17:49:52,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,0
2017/04/28 17:50:28,58C232FFFE576721,ﾐﾆFA-ﾀﾚﾊﾟﾝ,0,1,0,9,1
2017/04/28 17:50:36,58C232FFFE576721,ﾐﾆFA-ﾀﾚﾊﾟﾝ,0,0,1,9,0
2017/04/28 17:51:07,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,1
2017/04/28 17:53:12,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,0
2017/04/28 17:55:37,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,1
2017/04/28 17:55:40,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,0
2017/04/28 17:56:16,58C232FFFE576721,ﾐﾆFA-ﾀﾚﾊﾟﾝ,0,1,0,9,1
2017/04/28 17:56:25,58C232FFFE576721,ﾐﾆFA-ﾀﾚﾊﾟﾝ,0,0,1,9,0
2017/04/28 17:56:54,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,1
2017/04/28 17:59:02,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,0
2017/04/28 18:01:27,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,1
2017/04/28 18:01:29,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,0
2017/04/28 18:02:05,58C232FFFE576721,ﾐﾆFA-ﾀﾚﾊﾟﾝ,0,1,0,9,0
2017/04/28 18:02:05,58C232FFFE576721,ﾐﾆFA-ﾀﾚﾊﾟﾝ,0,1,0,9,1
2017/04/28 18:02:15,58C232FFFE576721,ﾐﾆFA-ﾀﾚﾊﾟﾝ,0,0,1,9,0
2017/04/28 18:02:44,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,1
2017/04/28 18:05:25,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,0
2017/04/28 18:07:16,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,1
2017/04/28 18:07:29,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,0
2017/04/28 18:08:08,58C232FFFE576722,ﾐﾆFA-ﾀﾚﾊﾟﾝOUT,0,0,1,9,1
